SCF Table,!Calculation,Year,Characteristic,Sub-Characteristic,"Secured by primary residence, Mortgages (%)","Secured by primary residence, HELOC (%)",Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),"Installment loans, Education loans (%)","Installment loans, Vehicle loans (%)","Installment loans, Other loans (%)",Other (%),Any debt (%),"Secured by primary residence, Mortgages ($)","Secured by primary residence, HELOC ($)",Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),"Installment loans, Education loans ($)","Installment loans, Vehicle loans ($)","Installment loans, Other loans ($)",Other ($),Any debt ($)
13,Public-Real,1995,Education of head,Some college,0.42,0.0232,0.0393,0.559219,0.0218,0.1655,0.355169,0.18460000000000001,0.101768,0.8240470000000001,86130.0,31320.0,43850.0,2349.0099999999998,2350.0,6110.0,9709.199999999999,2190.0,2192.4,33982.0
13,Public-Real,1995,Education of head,College degree,0.529,0.056900000000000006,0.0794,0.464414,0.0337,0.1845,0.30668500000000004,0.1381,0.093363,0.811883,119020.0,17230.0,51680.0,3257.29,5950.0,7830.0,11745.0,4540.0,4698.0,84094.0
13,Public-Real,1995,Race or ethnicity of respondent,White non-Hispanic,0.43320000000000003,0.0329,0.051100000000000007,0.470615,0.0207,0.11630000000000001,0.32854,0.1582,0.08458,0.75372,84560.0,18790.0,51680.0,2349.0099999999998,5950.0,6110.0,10648.8,2630.0,3915.0,41483.0
13,Public-Real,1995,Race or ethnicity of respondent,Black or African-American non-hispanic,0.261,,0.0365,0.45305300000000004,,0.1369,0.248405,0.18280000000000002,0.087134,0.710588,39150.0,,29750.0,1566.0,,5480.0,10648.8,1080.0,2035.8,9709.0
13,Public-Real,1995,Race or ethnicity of respondent,Hispanic or Latino,0.33909999999999996,,,0.56107,,0.1174,0.306239,0.1613,0.081966,0.754002,78300.0,,,2192.4100000000003,,6260.0,12528.0,1250.0,1566.0,24430.0
13,Public-Real,1995,Race or ethnicity of respondent,Other or Multiple Race,0.3791,,0.053200000000000004,0.44778599999999996,,0.11109999999999999,0.32422199999999995,0.12390000000000001,0.084009,0.676886,109620.0,,46980.0,2740.51,,7830.0,6890.4,2350.0,4854.599999999999,44365.0
13,Public-Real,1995,Current work status of head,Working for someone else,0.5084000000000001,0.0336,0.054400000000000004,0.579553,0.023,0.1559,0.421774,0.2046,0.099406,0.873539,86130.0,15660.0,42600.0,2505.6099999999997,3920.0,5950.0,11118.6,2350.0,3132.0,44835.0
13,Public-Real,1995,Current work status of head,Self-employed,0.51,0.0444,0.0828,0.452945,0.035699999999999996,0.1231,0.273751,0.1582,0.088348,0.811882,92390.0,28190.0,70470.0,3915.01,10960.0,5950.0,11275.2,2510.0,7830.0,62640.0
13,Public-Real,1995,Current work status of head,Retired,0.1752,0.0167,0.0242,0.258701,,0.0202,0.12208000000000001,0.061200000000000004,0.045945,0.44906799999999997,38990.0,20360.0,51680.0,1299.78,,4070.0000000000005,9396.0,1250.0,4698.0,9396.0
13,Public-Real,1995,Current work status of head,Other not working,0.17420000000000002,,,0.367837,,0.1602,0.193324,0.146,0.097257,0.628713,70470.0,,,1252.8,,8770.0,5950.8,2660.0,2349.0,12058.0
13,Public-Real,1995,Current occupation of head,Managerial or professional,0.6053000000000001,0.0591,0.09380000000000001,0.517598,0.0406,0.1791,0.375139,0.1741,0.102862,0.8772220000000001,117450.0,26620.0,55750.0,3445.21,6260.0,7050.0,11588.4,2980.0,5481.0,95526.0
13,Public-Real,1995,Current occupation of head,"Technical, sales, or services",0.4537,0.0258,0.0371,0.5666559999999999,0.0215,0.16870000000000002,0.366869,0.19579999999999997,0.10444300000000001,0.853347,85350.0,11900.0,39150.0,2505.6099999999997,6110.0,5480.0,11745.0,2350.0,2349.0,34765.0
13,Public-Real,1995,Current occupation of head,Other occupation,0.4854,0.0253,0.0518,0.589573,0.015700000000000002,0.10980000000000001,0.452906,0.2189,0.086728,0.8648260000000001,62640.0,18790.0,39150.0,2114.11,3450.0,5480.0,10492.2,1880.0,2818.8,34374.0
13,Public-Real,1995,Current occupation of head,Retired or other not working,0.175,0.0143,0.023399999999999997,0.280887,,0.0487,0.136563,0.0785,0.056376,0.48558799999999996,40720.0,21920.0,36020.0,1252.8,,7830.0,7673.4,1570.0,3132.0,9709.0
13,Public-Real,1995,Housing status,Owner,0.6239,0.0443,0.0581,0.510772,0.015300000000000001,0.0931,0.340919,0.1512,0.079747,0.79569,79870.0,18790.0,46980.0,2349.0099999999998,7520.0,5480.0,10962.0,3070.0,4698.0,71003.0
13,Public-Real,1995,Housing status,Renter or other,,,0.028300000000000002,0.40261800000000003,0.026000000000000002,0.16579999999999998,0.272725,0.17670000000000002,0.093882,0.652599,,,67340.0,1879.21,2190.0,6260.0,9709.199999999999,1410.0,2349.0,7517.0
13,Public-Real,1995,Percentile of net worth,Less than 25,0.0944,,,0.414318,0.0239,0.1968,0.253699,0.22149999999999997,0.095992,0.665339,73600.0,,,2505.6099999999997,4100.0,7830.0,9709.199999999999,1570.0,2349.0,9709.0
13,Public-Real,1995,Percentile of net worth,25–49.9,0.47609999999999997,,0.0253,0.554527,0.0213,0.1275,0.397706,0.2016,0.09479599999999999,0.814886,68900.0,,29750.0,2192.4100000000003,4700.0,5480.0,10022.4,2040.0,2975.4,32886.0
13,Public-Real,1995,Percentile of net worth,50–74.9,0.5465,0.0322,0.0335,0.572444,0.013000000000000001,0.0946,0.35193199999999997,0.1437,0.069677,0.794556,83000.0,18790.0,39150.0,2349.0099999999998,3600.0,4310.0,11118.6,2820.0,3132.0,56799.0
13,Public-Real,1995,Percentile of net worth,75–89.9,0.4767,0.0513,0.0821,0.39543700000000004,,0.0625,0.301611,0.0675,0.082227,0.7042489999999999,79870.0,18790.0,39150.0,2192.4100000000003,,7520.0,10962.0,2510.0,4698.0,54419.0
13,Public-Real,1995,Percentile of net worth,90–100,0.5292,0.08929999999999999,0.18780000000000002,0.279698,0.032,0.047,0.20779599999999998,0.0837,0.07287099999999999,0.708574,117450.0,23490.0,93960.0,2192.4100000000003,12530.0,5480.0,11588.4,4700.0,14094.0,116198.0
13,Public-Real,1998,,All families,0.41960000000000003,0.0446,0.049800000000000004,0.440989,0.0232,0.1127,0.314225,0.1249,0.087654,0.740387,91480.0,19180.0,60490.0,2508.28,3690.0,10330.0,12393.800000000001,2510.0,4426.400000000001,47805.0
13,Public-Real,1998,Percentile of income,Less than 20,0.106,,,0.24444,,0.10099999999999999,0.124027,0.10310000000000001,0.055251999999999996,0.47672,36890.0,,,1342.67,,8850.0,6049.400000000001,1620.0,1475.5,6344.0
13,Public-Real,1998,Percentile of income,20–39.9,0.2262,0.0273,0.018000000000000002,0.41450899999999996,0.0166,0.08990000000000001,0.245502,0.114,0.065933,0.663686,56070.0,19180.0,50170.0,1918.0900000000001,1620.0,9150.0,8852.7,1700.0,2950.8999999999996,15050.0
13,Public-Real,1998,Percentile of income,40–59.9,0.4264,0.0296,0.041299999999999996,0.492857,0.027000000000000003,0.11349999999999999,0.37774700000000005,0.1585,0.077376,0.7994589999999999,61970.0,17710.0,28030.0,2803.3700000000003,2210.0,8410.0,11656.1,1920.0,2950.8999999999996,37801.0
13,Public-Real,1998,Percentile of income,60–79.9,0.6224000000000001,0.0592,0.0673,0.577375,0.030899999999999997,0.13119999999999998,0.419479,0.1242,0.10832499999999999,0.874525,97380.0,17710.0,44260.0,3142.7200000000003,4130.0,11510.0,14016.8,2950.0,4426.400000000001,84986.0
13,Public-Real,1998,Percentile of income,80–89.9,0.7231000000000001,0.0933,0.0766,0.529546,0.0418,0.1533,0.44829,0.1356,0.125275,0.894398,115090.0,14750.0,62890.0,2950.92,4430.0,7670.0,16230.0,3470.0,7377.3,125414.0
13,Public-Real,1998,Percentile of income,90–100,0.7112,0.11019999999999999,0.15410000000000001,0.421934,0.025,0.1024,0.360402,0.11380000000000001,0.137465,0.880594,174100.0,32460.0,103280.0,4426.370000000001,9440.0,14750.0,19180.9,14020.0,14754.6,185804.0
13,Public-Real,1998,Age of head (years),Less than 35,0.32939999999999997,,0.0184,0.507374,0.0236,0.2325,0.36869999999999997,0.198,0.09616300000000001,0.811643,104760.0,,55330.0,2213.19,1480.0,14750.0,12098.800000000001,1770.0,2508.3,28255.0
13,Public-Real,1998,Age of head (years),35–44,0.5806,0.053399999999999996,0.0655,0.513316,0.0362,0.1288,0.39195399999999997,0.1602,0.114345,0.875978,103280.0,14750.0,59020.0,2950.92,2070.0,7380.0,11508.6,3250.0,4426.400000000001,82065.0
13,Public-Real,1998,Age of head (years),45–54,0.5758,0.0789,0.06559999999999999,0.524713,0.036000000000000004,0.1018,0.40132199999999996,0.1278,0.11130599999999999,0.870263,97380.0,19180.0,64920.0,2655.8199999999997,4430.0,8850.0,14459.5,3390.0,7377.3,70822.0
13,Public-Real,1998,Age of head (years),55–64,0.47009999999999996,0.065,0.0781,0.456389,0.0161,0.0556,0.291164,0.0762,0.082626,0.762205,73770.0,23610.0,60490.0,2950.92,7230.0,10620.0,12541.4,1490.0,7377.3,50756.0
13,Public-Real,1998,Age of head (years),65–74,0.2473,0.0204,0.0516,0.291868,,,0.165904,0.0621,0.041461,0.514379,39840.0,22130.0,82630.0,1623.0,,,10033.099999999999,2800.0,6639.599999999999,17705.0
13,Public-Real,1998,Age of head (years),75 or more,0.0911,0.0315,0.0184,0.111909,,,0.04117899999999999,,0.020065,0.24570599999999998,36890.0,17710.0,44260.0,1032.8200000000002,,,13131.6,,2508.3,11804.0
13,Public-Real,1998,Family structure,Single with child(ren),0.28850000000000003,0.0275,,0.378154,,0.13470000000000001,0.26879000000000003,0.12960000000000002,0.078035,0.706973,66400.0,22130.0,,2213.19,,4430.0,10475.699999999999,1770.0,2655.8,15404.0
13,Public-Real,1998,Family structure,"Single, no child, age less than 55",0.247,,0.0444,0.46903599999999995,0.0219,0.1617,0.267274,0.1331,0.10028000000000001,0.7625190000000001,82630.0,,90000.0,2213.19,2950.0,11800.0,11065.9,2210.0,2803.4,19181.0
13,Public-Real,1998,Family structure,"Single, no child, age 55 or more",0.16670000000000001,0.0245,0.0259,0.212342,,,0.09143499999999999,0.0282,0.023858999999999998,0.38307699999999995,66400.0,17710.0,76720.0,2065.6400000000003,,,9000.3,1480.0,7377.3,14755.0
13,Public-Real,1998,Family structure,Couple with child(ren),0.6547,0.0736,0.0552,0.558207,0.0292,0.1432,0.441652,0.1793,0.11942,0.909803,103280.0,22130.0,59020.0,2950.92,4130.0,10030.0,13279.1,3100.0,5459.2,90741.0
13,Public-Real,1998,Family structure,"Couple, no child",0.4239,0.044500000000000005,0.0724,0.424214,0.0292,0.0911,0.321289,0.10039999999999999,0.077641,0.7168829999999999,84100.0,14750.0,48690.0,2655.8199999999997,4430.0,15930.0,14459.5,2070.0,7377.3,50269.0
13,Public-Real,1998,Education of head,No high school diploma,0.20370000000000002,,,0.28488399999999997,,0.0256,0.217039,0.10279999999999999,0.068595,0.528604,41310.0,,,1696.78,,5610.0,11951.2,1180.0,1918.1,14312.0
13,Public-Real,1998,Education of head,High school diploma,0.38520000000000004,0.0348,0.0366,0.430383,0.019299999999999998,0.0564,0.33015500000000003,0.1352,0.084579,0.697384,64920.0,20660.0,42790.0,2065.6400000000003,3690.0,5160.0,11803.699999999999,1960.0,3688.6,35544.0
13,Public-Real,1998,Education of head,Some college,0.47350000000000003,0.0451,0.060700000000000004,0.542585,0.029500000000000002,0.1485,0.366358,0.1379,0.093051,0.835342,95900.0,11070.0,73770.0,2950.92,4130.0,7670.0,12393.800000000001,2950.0,4426.400000000001,59018.0
13,Public-Real,1998,Education of head,College degree,0.5435,0.07150000000000001,0.07919999999999999,0.455028,0.029500000000000002,0.20010000000000003,0.30648,0.1142,0.098021,0.8334999999999999,126890.0,22130.0,81150.0,2950.92,4430.0,17120.0,13574.199999999999,5310.0,10328.2,100331.0
13,Public-Real,1998,Race or ethnicity of respondent,White non-Hispanic,0.4548,0.050199999999999995,0.0529,0.44266500000000003,0.024700000000000003,0.1125,0.32026200000000005,0.126,0.08835000000000001,0.747899,91480.0,19180.0,62890.0,2950.92,4130.0,10770.0,12836.5,2510.0,4869.0,58576.0
13,Public-Real,1998,Race or ethnicity of respondent,Black or African-American non-hispanic,0.2838,0.0279,0.0378,0.420004,,0.1115,0.26404299999999997,0.10890000000000001,0.10023199999999999,0.682235,78200.0,17710.0,59020.0,1327.9099999999999,,7520.0,8410.1,1620.0,1918.1,17705.0
13,Public-Real,1998,Race or ethnicity of respondent,Hispanic or Latino,0.2743,,0.0318,0.461369,,0.09050000000000001,0.324682,0.1448,0.067655,0.722611,76720.0,,29510.0,1770.5500000000002,,7380.0,11213.5,2070.0,2508.3,22132.0
13,Public-Real,1998,Race or ethnicity of respondent,Other or Multiple Race,0.3996,,0.056900000000000006,0.43370800000000004,,0.1566,0.323991,0.1151,0.074923,0.79164,122460.0,,110660.0,3098.46,,7670.0,12984.0,4430.0,5606.7,51641.0
13,Public-Real,1998,Current work status of head,Working for someone else,0.4976,0.0529,0.0508,0.534822,0.0275,0.1494,0.403377,0.1521,0.10778399999999999,0.868344,97380.0,17710.0,54590.0,2862.39,4130.0,10330.0,12246.3,2320.0,4426.400000000001,51641.0
13,Public-Real,1998,Current work status of head,Self-employed,0.612,0.06709999999999999,0.1057,0.475024,0.0371,0.09359999999999999,0.340681,0.1457,0.107376,0.846242,109180.0,25080.0,81150.0,2950.92,5610.0,7970.0,14754.6,11800.0,9590.5,95905.0
13,Public-Real,1998,Current work status of head,Retired,0.17370000000000002,0.0222,0.0311,0.20965699999999998,,0.0181,0.11037000000000001,0.051699999999999996,0.032508,0.39879600000000004,54590.0,23610.0,50170.0,1475.46,,5160.0,11361.0,1460.0,2803.4,14976.0
13,Public-Real,1998,Current work status of head,Other not working,0.2682,,,0.38453899999999996,,0.1819,0.19780899999999998,0.1143,0.07454100000000001,0.6572589999999999,84100.0,,,1770.5500000000002,,11800.0,8852.7,1770.0,1623.0,18591.0
13,Public-Real,1998,Current occupation of head,Managerial or professional,0.6011,0.0861,0.0766,0.533419,0.0415,0.18899999999999997,0.344874,0.1315,0.10933299999999999,0.901227,118040.0,19180.0,70820.0,3098.46,4130.0,14750.0,13869.300000000001,5160.0,7377.3,97380.0
13,Public-Real,1998,Current occupation of head,"Technical, sales, or services",0.43579999999999997,0.0346,0.0556,0.521731,0.0173,0.1298,0.39789700000000006,0.1429,0.10112600000000001,0.8312309999999999,100330.0,22130.0,70820.0,2950.92,4430.0,9150.0,12098.800000000001,2360.0,5901.799999999999,44706.0
13,Public-Real,1998,Current occupation of head,Other occupation,0.5018,0.042800000000000005,0.0464,0.520367,0.0269,0.1025,0.436494,0.177,0.11178300000000001,0.858171,73770.0,16230.0,41310.0,2213.19,3250.0,5610.0,12393.800000000001,2210.0,2950.8999999999996,43010.0
13,Public-Real,1998,Current occupation of head,Retired or other not working,0.1902,0.0195,0.026600000000000002,0.24007799999999999,0.0092,0.0466,0.12558,0.0626,0.03982,0.443757,57540.0,26560.0,79670.0,1504.97,1030.0,7380.0,10770.8,1620.0,2508.3,15640.0
13,Public-Real,1998,Housing status,Owner,0.6334000000000001,0.0674,0.0616,0.46199399999999996,0.0178,0.0915,0.345785,0.11710000000000001,0.09249399999999999,0.793929,91480.0,19180.0,61970.0,2950.92,3250.0,9150.0,13131.6,3690.0,5901.799999999999,88955.0
13,Public-Real,1998,Housing status,Renter or other,,,0.026600000000000002,0.399745,0.0336,0.1543,0.252258,0.14029999999999998,0.078151,0.635255,,,40580.0,1873.8300000000002,4130.0,11800.0,10475.699999999999,1390.0,1918.1,8853.0
13,Public-Real,1998,Percentile of net worth,Less than 25,0.1133,,,0.395796,0.028399999999999998,0.2026,0.27029800000000004,0.1663,0.09379,0.655818,83360.0,,,2331.2200000000003,1480.0,14750.0,10328.2,1620.0,2213.2000000000003,12291.0
13,Public-Real,1998,Percentile of net worth,25–49.9,0.4643,0.036000000000000004,0.031400000000000004,0.5467799999999999,0.025099999999999997,0.11630000000000001,0.37364800000000004,0.1392,0.091723,0.813253,81150.0,17710.0,42790.0,2508.28,4430.0,5900.0,11921.699999999999,2360.0,2950.8999999999996,42552.0
13,Public-Real,1998,Percentile of net worth,50–74.9,0.5411,0.064,0.048499999999999995,0.48751,0.0171,0.0832,0.35890700000000003,0.12380000000000001,0.076397,0.768274,88530.0,16230.0,33940.0,2655.8199999999997,4430.0,10030.0,13279.1,2360.0,7377.3,67945.0
13,Public-Real,1998,Percentile of net worth,75–89.9,0.5597,0.0704,0.08779999999999999,0.366997,0.0195,0.054400000000000004,0.275778,0.06860000000000001,0.075633,0.7022039999999999,101810.0,29510.0,88530.0,2213.19,1920.0,5610.0,14754.6,9890.0,8852.7,95905.0
13,Public-Real,1998,Percentile of net worth,90–100,0.5598,0.08410000000000001,0.1487,0.284156,0.026099999999999998,0.0404,0.22143000000000002,0.073,0.108307,0.757089,147550.0,26560.0,106230.0,2773.86,14750.0,11800.0,17705.5,41310.0,29509.2,143119.0
13,Public-Real,2001,,All families,0.4339,0.04769999999999999,0.0461,0.443759,0.0155,0.11539999999999999,0.349382,0.1114,0.0720459,0.751301,97550.0,20320.0,54190.0,2574.22,5280.0,10840.0,12464.6,2710.0,4064.6000000000004,52433.0
13,Public-Real,2001,Percentile of income,Less than 20,0.1282,,,0.304287,0.013300000000000001,0.07719999999999999,0.12340400000000001,0.1015,0.057452300000000005,0.49200499999999997,40650.0,,,1354.8500000000001,730.0,7450.0,7045.200000000001,1900.0,1354.9,7181.0
13,Public-Real,2001,Percentile of income,20–39.9,0.2553,0.0254,0.0165,0.441639,0.0149,0.1016,0.302269,0.1392,0.059821099999999995,0.703823,54190.0,14900.0,40650.0,1625.82,1450.0,10840.0,8942.0,2570.0,4064.6000000000004,14903.0
13,Public-Real,2001,Percentile of income,40–59.9,0.43060000000000004,0.0308,0.0326,0.531733,0.0146,0.1388,0.42633699999999997,0.11220000000000001,0.0748738,0.8183410000000001,79940.0,16260.000000000002,52570.0,2709.7000000000003,950.0,10430.0,12193.699999999999,2710.0,2709.7000000000003,40131.0
13,Public-Real,2001,Percentile of income,60–79.9,0.6087,0.06280000000000001,0.056799999999999996,0.522246,0.0148,0.14300000000000002,0.484631,0.1108,0.07602400000000001,0.8564050000000001,101610.0,13550.0,54190.0,2980.67,5420.0,11920.0,14767.9,2710.0,4064.6000000000004,86169.0
13,Public-Real,2001,Percentile of income,80–89.9,0.7471,0.1175,0.09910000000000001,0.505726,0.026000000000000002,0.125,0.495467,0.09699999999999999,0.0959061,0.919036,121940.0,21680.0,43360.0,5351.66,10570.0,16920.0,16258.199999999999,4610.0,5419.400000000001,130865.00000000001
13,Public-Real,2001,Percentile of income,90–100,0.7459,0.1017,0.142,0.332141,0.013500000000000002,0.10779999999999999,0.325076,0.0898,0.08819610000000001,0.852706,182900.0,35230.0,105680.0,3793.58,13550.0,13010.0,16258.199999999999,6770.0,28451.899999999998,198486.0
13,Public-Real,2001,Age of head (years),Less than 35,0.35600000000000004,0.0294,0.027000000000000003,0.49623100000000003,0.0172,0.26,0.44990900000000006,0.1814,0.0875675,0.8270350000000001,104320.0,17610.0,70450.0,2709.7000000000003,650.0,11110.0,11787.2,2029.9999999999998,2709.7000000000003,33871.0
13,Public-Real,2001,Age of head (years),35–44,0.5868,0.0482,0.0489,0.541191,0.0173,0.11900000000000001,0.460406,0.1408,0.0802786,0.886139,108390.0,21680.0,66390.0,2709.7000000000003,950.0,12190.0,14767.9,2980.0,4200.0,83730.0
13,Public-Real,2001,Age of head (years),45–54,0.5872999999999999,0.0724,0.0643,0.504225,0.0147,0.1074,0.378102,0.08779999999999999,0.0744228,0.8458289999999999,101610.0,23030.0,45390.0,3048.41,7180.0,8130.000000000001,12600.099999999999,3620.0,6774.3,73270.0
13,Public-Real,2001,Age of head (years),55–64,0.45270000000000005,0.0724,0.0765,0.41625700000000004,0.030899999999999997,0.0519,0.318849,0.0894,0.07422279999999999,0.755865,79940.0,13550.0,43360.0,2574.22,27100.0,10840.0,11109.8,4340.0,6774.3,46607.0
13,Public-Real,2001,Age of head (years),65–74,0.3014,0.0438,0.0344,0.29959,,,0.149699,0.0673,0.050005499999999994,0.56778,58260.0,20320.0,104320.0,1314.21,,,12058.199999999999,3790.0,3387.1000000000004,17749.0
13,Public-Real,2001,Age of head (years),75 or more,0.08410000000000001,,0.0196,0.183596,,,0.079079,,0.035651,0.2919,60970.0,,56900.0,989.0400000000001,,,8400.1,,3387.1000000000004,6774.0
13,Public-Real,2001,Family structure,Single with child(ren),0.34259999999999996,,0.0242,0.479458,,0.14,0.34239600000000003,0.12990000000000002,0.0760605,0.7350220000000001,78580.0,,23030.0,2316.8,,6640.0,9619.400000000001,1900.0,2709.7000000000003,26880.0
13,Public-Real,2001,Family structure,"Single, no child, age less than 55",0.2494,0.0285,0.0271,0.47856299999999996,0.0258,0.1572,0.296317,0.14029999999999998,0.07909290000000001,0.767962,82650.0,20320.0,70450.0,2032.2800000000002,730.0,13550.0,10703.300000000001,2980.0,2709.7000000000003,20323.0
13,Public-Real,2001,Family structure,"Single, no child, age 55 or more",0.1837,,0.0297,0.270313,,,0.106846,0.0492,0.0583412,0.432938,67740.0,,47420.0,1314.21,,,7993.599999999999,1490.0,4471.0,13549.0
13,Public-Real,2001,Family structure,Couple with child(ren),0.6692,0.0729,0.0662,0.5241790000000001,0.013000000000000001,0.1463,0.507335,0.1435,0.0883511,0.904176,113810.0,24390.0,54190.0,3387.13,4059.9999999999995,10840.0,13548.5,2710.0,5419.400000000001,104324.0
13,Public-Real,2001,Family structure,"Couple, no child",0.4276,0.0591,0.0507,0.40462000000000004,0.0125,0.09960000000000001,0.32107199999999997,0.0832,0.0557001,0.730141,90780.0,13550.0,54190.0,2303.25,5420.0,11920.0,13548.5,3120.0,8129.099999999999,50157.0
13,Public-Real,2001,Education of head,No high school diploma,0.2487,,0.0139,0.299726,,0.0275,0.20029,0.10880000000000001,0.057344299999999994,0.557096,42000.0,,34960.0,1314.21,,3660.0,10974.3,2440.0,1354.9,16258.0
13,Public-Real,2001,Education of head,High school diploma,0.3889,0.0403,0.0298,0.464225,0.0141,0.0818,0.38302100000000006,0.1226,0.0794902,0.739897,73160.0,16260.000000000002,50810.0,2303.25,10570.0,7860.0,10838.800000000001,2300.0,3522.6000000000004,34657.0
13,Public-Real,2001,Education of head,Some college,0.43920000000000003,0.048499999999999995,0.046799999999999994,0.539208,0.0231,0.1505,0.39805500000000005,0.1159,0.06662169999999999,0.806703,94840.0,23030.0,56900.0,2709.7000000000003,4740.0,7450.0,13277.5,3250.0,4064.6000000000004,50265.0
13,Public-Real,2001,Education of head,College degree,0.5841,0.0707,0.08199999999999999,0.42178400000000005,0.0168,0.17300000000000001,0.354887,0.0966,0.0765768,0.826918,132780.0,23030.0,62320.0,3658.1,6100.0,16940.0,13548.5,4340.0,7451.7,115840.0
13,Public-Real,2001,Race or ethnicity of respondent,White non-Hispanic,0.4608,0.0571,0.0533,0.433192,0.0166,0.11,0.358603,0.10800000000000001,0.0743023,0.758327,101610.0,20320.0,54190.0,2709.7000000000003,5420.0,11110.0,12464.6,3120.0,5012.900000000001,60968.0
13,Public-Real,2001,Race or ethnicity of respondent,Black or African-American non-hispanic,0.35359999999999997,,0.0199,0.523444,,0.1485,0.3475,0.10439999999999999,0.050339,0.738576,71810.0,,50810.0,2032.2800000000002,,6770.0,13006.6,1900.0,1625.8,25742.0
13,Public-Real,2001,Race or ethnicity of respondent,Hispanic or Latino,0.3188,,,0.432836,,0.1157,0.304191,0.133,0.0738272,0.7107370000000001,100260.0,,,2167.7599999999998,,6770.0,9213.0,1490.0,2709.7000000000003,21041.0
13,Public-Real,2001,Race or ethnicity of respondent,Other or Multiple Race,0.4052,,0.034300000000000004,0.414868,,0.1133,0.273677,0.1537,0.09329409999999999,0.7388460000000001,94840.0,,186970.0,2438.73,,12190.0,17613.1,5420.0,2303.2,52839.0
13,Public-Real,2001,Current work status of head,Working for someone else,0.5146000000000001,0.0527,0.053,0.532256,0.0143,0.1536,0.451372,0.12689999999999999,0.08161500000000001,0.865017,100260.0,20320.0,50810.0,2709.7000000000003,4059.9999999999995,10430.0,12600.099999999999,2570.0,2845.2000000000003,57581.0
13,Public-Real,2001,Current work status of head,Self-employed,0.5692,0.0799,0.0726,0.428796,0.0349,0.0933,0.286617,0.1192,0.08079700000000001,0.816713,135490.0,28450.0,117870.0,3387.13,20320.0,12460.0,13548.5,4740.0,16258.199999999999,104473.0
13,Public-Real,2001,Current work status of head,Retired,0.1801,0.0263,0.018799999999999997,0.23951799999999998,,,0.129501,0.055999999999999994,0.0442033,0.44100700000000004,47420.0,9480.0,58940.0,1151.6200000000001,,,10296.900000000001,3390.0,4471.0,13278.0
13,Public-Real,2001,Current work status of head,Other not working,0.2834,,,0.326357,,0.2036,0.253759,0.16449999999999998,0.061783599999999994,0.624664,97550.0,,,2709.7000000000003,,10840.0,9754.9,2710.0,3387.1000000000004,46742.0
13,Public-Real,2001,Current occupation of head,Managerial or professional,0.6175,0.0689,0.0917,0.473045,0.018600000000000002,0.16149999999999998,0.378461,0.10869999999999999,0.0766255,0.883823,131420.0,25740.0,70450.0,3387.13,6770.0,13010.0,13277.5,4059.9999999999995,10161.4,109472.0
13,Public-Real,2001,Current occupation of head,"Technical, sales, or services",0.44880000000000003,0.0489,0.0351,0.557534,0.025099999999999997,0.1524,0.436089,0.1353,0.0787117,0.836785,94840.0,21680.0,56900.0,2709.7000000000003,5350.0,9210.0,13548.5,2600.0,2709.7000000000003,43355.0
13,Public-Real,2001,Current occupation of head,Other occupation,0.4878,0.0513,0.035,0.522535,,0.11230000000000001,0.470325,0.1362,0.0906093,0.8464879999999999,77230.0,16260.000000000002,36580.0,2167.7599999999998,,8130.000000000001,12098.800000000001,2570.0,2709.7000000000003,44846.0
13,Public-Real,2001,Current occupation of head,Retired or other not working,0.19690000000000002,0.023,0.0196,0.25364000000000003,0.009899999999999999,0.04019999999999999,0.149709,0.0736,0.047062299999999994,0.470875,60970.0,9480.0,47420.0,1354.8500000000001,810.0,10840.0,10296.900000000001,2710.0,4064.6000000000004,14538.0
13,Public-Real,2001,Housing status,Owner,0.6409999999999999,0.0705,0.0587,0.44418399999999997,0.0097,0.0947,0.37371699999999997,0.1043,0.0692807,0.799548,97550.0,20320.0,54190.0,2845.19,20320.0,10840.0,13548.5,4059.9999999999995,5419.400000000001,93918.0
13,Public-Real,2001,Housing status,Renter or other,,,0.0199,0.442868,0.0276,0.1588,0.298403,0.12619999999999998,0.0778388,0.650232,,,51480.0,1625.82,1350.0,10840.0,9348.5,1650.0,2709.7000000000003,8129.0
13,Public-Real,2001,Percentile of net worth,Less than 25,0.1106,,,0.454262,0.024399999999999998,0.19390000000000002,0.310281,0.16620000000000001,0.08277,0.6866129999999999,75870.0,,,2167.7599999999998,730.0,12460.0,9484.0,1900.0,2709.7000000000003,11855.0
13,Public-Real,2001,Percentile of net worth,25–49.9,0.4866,0.0278,0.0197,0.549931,0.0127,0.1149,0.412076,0.1266,0.0724077,0.808644,77230.0,16260.000000000002,27100.0,2574.22,2440.0,6770.0,12464.6,2980.0,1625.8,51796.0
13,Public-Real,2001,Percentile of net worth,50–74.9,0.5815,0.060899999999999996,0.055,0.448388,,0.1012,0.411481,0.0863,0.0711443,0.7802030000000001,93480.0,13550.0,63680.0,2709.7000000000003,,10840.0,12586.6,2980.0,5419.400000000001,81291.0
13,Public-Real,2001,Percentile of net worth,75–89.9,0.5763,0.0981,0.0785,0.389872,,0.0729,0.308937,0.06309999999999999,0.048488300000000005,0.751764,121940.0,25740.0,40650.0,2709.7000000000003,,11380.0,14903.4,4059.9999999999995,9484.0,108388.0
