SCF Table,!Calculation,Year,Characteristic,Sub-Characteristic,"Income, Median ($)","Income, Mean ($)",Percentage of families that saved (%),Percentage of families (%)
1,Public-Nominal,2007,Percentile of net worth,Less than 25,23652.0,29113.0,0.403829,0.24998
1,Public-Nominal,2007,Percentile of net worth,25–49.9,41134.0,46543.0,0.528096,0.24998
1,Public-Nominal,2007,Percentile of net worth,50–74.9,56560.0,66566.0,0.590709,0.25003
1,Public-Nominal,2007,Percentile of net worth,75–89.9,82269.0,92927.0,0.68919,0.14997
1,Public-Nominal,2007,Percentile of net worth,90–100,158367.0,346415.0,0.804249,0.10005000000000001
1,Public-Nominal,2010,,All families,45728.0,78307.0,0.5196390000000001,1.0
1,Public-Nominal,2010,Percentile of income,Less than 20,13210.0,12891.0,0.32103099999999996,0.2
1,Public-Nominal,2010,Percentile of income,20–39.9,28453.0,27911.0,0.439231,0.19999
1,Public-Nominal,2010,Percentile of income,40–59.9,45728.0,46209.0,0.495889,0.2
1,Public-Nominal,2010,Percentile of income,60–79.9,71133.0,73467.0,0.599246,0.20001000000000002
1,Public-Nominal,2010,Percentile of income,80–89.9,112796.0,114428.0,0.675666,0.09999000000000001
1,Public-Nominal,2010,Percentile of income,90–100,205268.0,347642.0,0.809879,0.10002000000000001
1,Public-Nominal,2010,Age of head (years),Less than 35,34550.0,47659.0,0.545507,0.20968
1,Public-Nominal,2010,Age of head (years),35–44,53858.0,80876.0,0.475389,0.18154
1,Public-Nominal,2010,Age of head (years),45–54,60971.0,101990.0,0.517645,0.2113
1,Public-Nominal,2010,Age of head (years),55–64,54874.0,105455.0,0.513491,0.17515999999999998
1,Public-Nominal,2010,Age of head (years),65–74,42680.0,75577.0,0.535941,0.11496
1,Public-Nominal,2010,Age of head (years),75 or more,28453.0,45836.0,0.540443,0.10735
1,Public-Nominal,2010,Family structure,Single with child(ren),29469.0,39255.0,0.380349,0.11992000000000001
1,Public-Nominal,2010,Family structure,"Single, no child, age less than 55",30485.0,42441.0,0.49808,0.14748
1,Public-Nominal,2010,Family structure,"Single, no child, age 55 or more",24388.0,39435.0,0.45459200000000005,0.1519
1,Public-Nominal,2010,Family structure,Couple with child(ren),67068.0,109148.0,0.5277040000000001,0.31535
1,Public-Nominal,2010,Family structure,"Couple, no child",61987.0,101490.0,0.622221,0.26535
1,Public-Nominal,2010,Education of head,No high school diploma,23372.0,33685.0,0.36924100000000004,0.11968999999999999
1,Public-Nominal,2010,Education of head,High school diploma,36582.0,48055.0,0.473929,0.32191000000000003
1,Public-Nominal,2010,Education of head,Some college,45728.0,60437.0,0.515918,0.25064
1,Public-Nominal,2010,Education of head,College degree,80278.0,141856.0,0.628969,0.30777
1,Public-Nominal,2010,Race or ethnicity of respondent,White non-Hispanic,52841.0,89883.0,0.558213,0.67435
1,Public-Nominal,2010,Race or ethnicity of respondent,Black or African-American non-hispanic,30485.0,42401.0,0.392928,0.13001
1,Public-Nominal,2010,Race or ethnicity of respondent,Hispanic or Latino,34550.0,50584.0,0.41897799999999996,0.09670999999999999
1,Public-Nominal,2010,Race or ethnicity of respondent,Other or Multiple Race,42680.0,73692.0,0.5216299999999999,0.09892
1,Public-Nominal,2010,Current work status of head,Working for someone else,55890.0,83967.0,0.551936,0.56938
1,Public-Nominal,2010,Current work status of head,Self-employed,64019.00000000001,149307.0,0.550531,0.11385999999999999
1,Public-Nominal,2010,Current work status of head,Retired,28920.0,44297.0,0.47290999999999994,0.24899000000000002
1,Public-Nominal,2010,Current work status of head,Other not working,24388.0,36431.0,0.368082,0.06777999999999999
1,Public-Nominal,2010,Current occupation of head,Managerial or professional,81294.0,148239.0,0.6283850000000001,0.27715
1,Public-Nominal,2010,Current occupation of head,"Technical, sales, or services",41663.0,59413.0,0.489746,0.21759
1,Public-Nominal,2010,Current occupation of head,Other occupation,49793.0,57276.0,0.510471,0.18849
1,Public-Nominal,2010,Current occupation of head,Retired or other not working,27437.0,42614.0,0.45048099999999996,0.31676
1,Public-Nominal,2010,Housing status,Owner,59955.0,97980.0,0.564759,0.6728700000000001
1,Public-Nominal,2010,Housing status,Renter or other,26421.0,37842.0,0.426832,0.32713000000000003
1,Public-Nominal,2010,Percentile of net worth,Less than 25,23372.0,32581.000000000004,0.32209699999999997,0.24997
1,Public-Nominal,2010,Percentile of net worth,25–49.9,37599.0,45581.0,0.483221,0.25001
1,Public-Nominal,2010,Percentile of net worth,50–74.9,54874.0,63140.0,0.569003,0.25001
1,Public-Nominal,2010,Percentile of net worth,75–89.9,74181.0,88796.0,0.666678,0.14999
1,Public-Nominal,2010,Percentile of net worth,90–100,162589.0,296561.0,0.760474,0.10002000000000001
1,Public-Nominal,2013,,All families,46668.0,86596.0,0.530161,1.0
1,Public-Nominal,2013,Percentile of income,Less than 20,14203.0,13319.0,0.318978,0.19998000000000002
1,Public-Nominal,2013,Percentile of income,20–39.9,28407.0,28567.0,0.403146,0.19998000000000002
1,Public-Nominal,2013,Percentile of income,40–59.9,46668.0,47243.0,0.496992,0.20001999999999998
1,Public-Nominal,2013,Percentile of income,60–79.9,76090.0,78544.0,0.649213,0.19999
1,Public-Nominal,2013,Percentile of income,80–89.9,121743.0,124292.0,0.730827,0.10000999999999999
1,Public-Nominal,2013,Percentile of income,90–100,229283.0,406232.0,0.834002,0.10002000000000001
1,Public-Nominal,2013,Age of head (years),Less than 35,35508.0,48698.0,0.555208,0.20759
1,Public-Nominal,2013,Age of head (years),35–44,60872.0,101883.0,0.535389,0.17279
1,Public-Nominal,2013,Age of head (years),45–54,60872.0,103680.0,0.5066539999999999,0.19632000000000002
1,Public-Nominal,2013,Age of head (years),55–64,54784.0,109422.0,0.554205,0.18735
1,Public-Nominal,2013,Age of head (years),65–74,45654.0,97738.0,0.511518,0.12886
1,Public-Nominal,2013,Age of head (years),75 or more,28407.0,50728.0,0.496633,0.10708000000000001
1,Public-Nominal,2013,Family structure,Single with child(ren),28407.0,41442.0,0.36005499999999996,0.12101
1,Public-Nominal,2013,Family structure,"Single, no child, age less than 55",31450.0,45872.0,0.511702,0.14126
1,Public-Nominal,2013,Family structure,"Single, no child, age 55 or more",25363.0,41217.0,0.465235,0.16622
1,Public-Nominal,2013,Family structure,Couple with child(ren),74060.0,122753.0,0.570581,0.30518999999999996
1,Public-Nominal,2013,Family structure,"Couple, no child",66959.0,115601.0,0.611447,0.26632
1,Public-Nominal,2013,Education of head,No high school diploma,22320.0,30109.0,0.36336399999999996,0.11015000000000001
1,Public-Nominal,2013,Education of head,High school diploma,36523.0,50699.0,0.47106499999999996,0.31297
1,Public-Nominal,2013,Education of head,Some college,43625.0,65188.99999999999,0.49518300000000004,0.25708
1,Public-Nominal,2013,Education of head,College degree,87249.0,158388.0,0.6735599999999999,0.31980000000000003
1,Public-Nominal,2013,Race or ethnicity of respondent,White non-Hispanic,55799.0,103683.0,0.57307,0.67188
1,Public-Nominal,2013,Race or ethnicity of respondent,Black or African-American non-hispanic,31450.0,42940.0,0.42078400000000005,0.13330999999999998
1,Public-Nominal,2013,Race or ethnicity of respondent,Hispanic or Latino,32465.000000000004,44053.0,0.413261,0.09577999999999999
1,Public-Nominal,2013,Race or ethnicity of respondent,Other or Multiple Race,40581.0,70579.0,0.49934199999999995,0.09903
1,Public-Nominal,2013,Current work status of head,Working for someone else,56814.0,86723.0,0.585126,0.5692900000000001
1,Public-Nominal,2013,Current work status of head,Self-employed,71017.0,210777.0,0.6125160000000001,0.09672
1,Public-Nominal,2013,Current work status of head,Retired,29726.0,52084.0,0.44196599999999997,0.27036
1,Public-Nominal,2013,Current work status of head,Other not working,25363.0,43350.0,0.287993,0.06364
1,Public-Nominal,2013,Current occupation of head,Managerial or professional,87249.0,160975.0,0.690561,0.28584
1,Public-Nominal,2013,Current occupation of head,"Technical, sales, or services",40581.0,64030.0,0.48885199999999995,0.20296
1,Public-Nominal,2013,Current occupation of head,Other occupation,50726.0,60648.0,0.540268,0.1772
1,Public-Nominal,2013,Current occupation of head,Retired or other not working,29421.0,50419.0,0.412628,0.33399999999999996
1,Public-Nominal,2013,Housing status,Owner,63915.0,111493.0,0.5889909999999999,0.65152
1,Public-Nominal,2013,Housing status,Renter or other,27392.0,40048.0,0.420171,0.34848
1,Public-Nominal,2013,Percentile of net worth,Less than 25,23334.0,31426.0,0.335955,0.24996
1,Public-Nominal,2013,Percentile of net worth,25–49.9,38552.0,46879.0,0.45832,0.25003
1,Public-Nominal,2013,Percentile of net worth,50–74.9,55799.0,65800.0,0.598527,0.24999
1,Public-Nominal,2013,Percentile of net worth,75–89.9,87249.0,100000.0,0.693721,0.15
1,Public-Nominal,2013,Percentile of net worth,90–100,183629.0,355622.0,0.778927,0.10002000000000001
1,Public-Nominal,2016,,All families,52657.0,102252.0,0.553828,1.0
1,Public-Nominal,2016,Percentile of income,Less than 20,15190.0,14371.0,0.32130400000000003,0.2
1,Public-Nominal,2016,Percentile of income,20–39.9,31392.0,31818.0,0.452067,0.19998000000000002
1,Public-Nominal,2016,Percentile of income,40–59.9,52657.0,53370.0,0.572295,0.2
1,Public-Nominal,2016,Percentile of income,60–79.9,86074.0,87383.0,0.649219,0.19999
1,Public-Nominal,2016,Percentile of income,80–89.9,136706.0,138737.0,0.72531,0.10000999999999999
1,Public-Nominal,2016,Percentile of income,90–100,260248.0,509813.0,0.823126,0.10002000000000001
1,Public-Nominal,2016,Age of head (years),Less than 35,40505.0,56368.0,0.5666749999999999,0.2026
1,Public-Nominal,2016,Age of head (years),35–44,65821.0,97106.0,0.566884,0.16848
1,Public-Nominal,2016,Age of head (years),45–54,69872.0,130160.0,0.550702,0.18337
1,Public-Nominal,2016,Age of head (years),55–64,60758.0,140686.0,0.550415,0.19224
1,Public-Nominal,2016,Age of head (years),65–74,50328.0,105702.0,0.5431900000000001,0.14137
1,Public-Nominal,2016,Age of head (years),75 or more,39493.0,76969.0,0.535347,0.11195000000000001
1,Public-Nominal,2016,Family structure,Single with child(ren),32404.000000000004,53074.0,0.41356000000000004,0.12079000000000001
1,Public-Nominal,2016,Family structure,"Single, no child, age less than 55",33417.0,57259.0,0.540016,0.14177
1,Public-Nominal,2016,Family structure,"Single, no child, age 55 or more",28354.0,51168.0,0.470803,0.17028
1,Public-Nominal,2016,Family structure,Couple with child(ren),81011.0,135567.0,0.585797,0.28717
1,Public-Nominal,2016,Family structure,"Couple, no child",74328.0,143145.0,0.639033,0.28
1,Public-Nominal,2016,Education of head,No high school diploma,26329.0,38841.0,0.39265,0.12678
1,Public-Nominal,2016,Education of head,High school diploma,40505.0,57221.0,0.505621,0.25962
1,Public-Nominal,2016,Education of head,Some college,47594.0,67334.0,0.5424289999999999,0.2733
1,Public-Nominal,2016,Education of head,College degree,92150.0,188277.0,0.6598120000000001,0.34029000000000004
1,Public-Nominal,2016,Race or ethnicity of respondent,White non-Hispanic,60758.0,122688.0,0.593887,0.64728
1,Public-Nominal,2016,Race or ethnicity of respondent,Black or African-American non-hispanic,35442.0,54036.0,0.47464599999999996,0.146
1,Public-Nominal,2016,Race or ethnicity of respondent,Hispanic or Latino,38480.0,57285.0,0.422916,0.10188000000000001
1,Public-Nominal,2016,Race or ethnicity of respondent,Other or Multiple Race,50632.0,86920.0,0.543998,0.10483
1,Public-Nominal,2016,Current work status of head,Working for someone else,62783.0,104760.0,0.593994,0.56236
1,Public-Nominal,2016,Current work status of head,Self-employed,70885.0,208929.0,0.621923,0.10648999999999999
1,Public-Nominal,2016,Current work status of head,Retired,36455.0,68256.0,0.481981,0.27966
1,Public-Nominal,2016,Current work status of head,Other not working,20253.0,38882.0,0.36454300000000006,0.05149
1,Public-Nominal,2016,Current occupation of head,Managerial or professional,91137.0,188899.0,0.675777,0.28363
1,Public-Nominal,2016,Current occupation of head,"Technical, sales, or services",46581.0,75029.0,0.5439390000000001,0.21478000000000003
1,Public-Nominal,2016,Current occupation of head,Other occupation,53670.0,67291.0,0.538422,0.17044
1,Public-Nominal,2016,Current occupation of head,Retired or other not working,33417.0,63689.0,0.46372,0.33115
1,Public-Nominal,2016,Housing status,Owner,70885.0,133289.0,0.622849,0.63719
1,Public-Nominal,2016,Housing status,Renter or other,31392.0,47743.0,0.43261299999999997,0.36280999999999997
1,Public-Nominal,2016,Percentile of net worth,Less than 25,25316.0,34213.0,0.367782,0.24998
1,Public-Nominal,2016,Percentile of net worth,25–49.9,41518.0,50789.0,0.48395000000000005,0.24999
1,Public-Nominal,2016,Percentile of net worth,50–74.9,64809.0,74916.0,0.637896,0.25
1,Public-Nominal,2016,Percentile of net worth,75–89.9,91137.0,113573.0,0.6840430000000001,0.14996
1,Public-Nominal,2016,Percentile of net worth,90–100,215692.0,452109.0,0.7879970000000001,0.10006999999999999
